Argipressin;5026;530;[306, 318, 330];5;['PUBMED|9251870', 'PUBMED|10203347', 'PUBMED|1790568', 'PUBMED|2718666', 'PUBMED|8358786']
dopamine transporter;123842;455;[306, 324];1;['PUBMED|19152006']
Consumption-archaic term for TB;227790;11766940;[123];1;['PUBMED|393306']
Sinusitis;40496;455;[123];1;['PUBMED|19344297']
Cerebral atrophy;253984;11766910;[123];1;['PUBMED|1889071']
Osmophobia;1795594;11766910;[126];1;['PUBMED|16362684']
Entire greater petrosal nerve;241924;411;[60];1;['PUBMED|6633805']
Epoprostenol;36476;483;[297, 318, 324];1;['PUBMED|6087306']
Vascular Diseases;45870;11766940;[123];2;['PUBMED|16732846', 'PUBMED|10148529']
Drug abuse;14608;11766940;[126];1;['PUBMED|20464577']
Metabolism;27826;530;[102];2;['PUBMED|2475821', 'PUBMED|20213484']
Epilepsy;16200;471;[123];3;['PUBMED|15955040', 'PUBMED|9529772', 'PUBMED|15797178']
Sodium Valproate;40974;459;[312, 318];4;['PUBMED|16417067', 'PUBMED|16688621', 'PUBMED|18201252', 'PUBMED|19073842']
Exocytosis;16978;471;[111];1;['PUBMED|1981582']
Migraine with ischemic complication;397732;577;[123];1;['UMLS2012AA|MRREL']
Mental disorders;6160;575;[126];9;['PUBMED|12390624', 'PUBMED|19415428', 'PUBMED|21172571', 'PUBMED|11015812', 'PUBMED|21953881', 'PUBMED|20108021', 'PUBMED|20002150', 'PUBMED|18377377', 'PUBMED|17470748']
Meniere Disease;27618;475;[123];3;['PUBMED|1738284', 'PUBMED|12473755', 'PUBMED|18390027']
Peptidyl-Dipeptidase A;24910;11766870;[306, 333, 339];1;['PUBMED|18366776']
Radiculopathy;940252;11766940;[123];1;['PUBMED|14189569']
Chronic cluster headache evolved from episodic cluster headache;469190;575;[123];1;['UMLS2012AA|MRREL']
Thrombosis of cerebral veins;143488;11766940;[123];1;['PUBMED|2708040']
Episodic tension-type headache;469182;11766940;[123];1;['PUBMED|11554960']
granule cell;819078;411;[66];1;['PUBMED|12235360']
Trigeminal Nerve Diseases;143782;11766940;[123];1;['PUBMED|21864072']
Blood - brain barrier function;1880360;428;[108];1;['PUBMED|12943491']
trichlorosucrose;100680;455;[309];3;['PUBMED|17371367', 'PUBMED|16942478', 'PUBMED|16618274']
Intracranial vascular structure;589838;411;[60];1;['PUBMED|21914446']
Chronic Paroxysmal Hemicrania;469192;1418;[123];1;['UMLS2012AA|MRREL']
Endogenous depression;13248;475;[126];1;['PUBMED|2391520']
Prolactin;36278;530;[306, 318, 330];1;['PUBMED|16123089']
Psychotic Disorders;36934;11766940;[126];1;['PUBMED|7102264']
Sodium Valproate;40974;530;[312, 318];1;['PUBMED|12047460']
TPH2 gene;2084222;530;[72];1;['PUBMED|19434366']
Major Depressive Disorder;1810054;11766938;[126];1;['PUBMED|22250605']
Serotonin;40026;455;[291, 327];5;['PUBMED|908828', 'PUBMED|3538753', 'PUBMED|2045830', 'PUBMED|8486510', 'PUBMED|10957805']
Vasodilation;45908;471;[99];3;['PUBMED|11422450', 'PUBMED|12383066', 'PUBMED|8362427']
Hemiparesis;20972;11766940;[123];2;['PUBMED|16538223', 'PUBMED|9153495']
classic migraine with typical aura;3686600;577;[123];1;['UMLS2012AA|MRREL']
Entire upper eyelid;1830492;411;[60];1;['PUBMED|21986302']
Panic Attacks;111248;11766940;[126];2;['PUBMED|7969942', 'PUBMED|10570728']
Vascular Headaches;45874;575;[123];1;['UMLS2012AA|MRREL']
Multiple sclerosis relapse;1171698;455;[123];1;['PUBMED|16034235']
Cyclical vomiting syndrome (disorder);143760;577;[123];1;['UMLS2012AA|MRREL']
Dopamine;14496;483;[291, 318, 327];5;['PUBMED|19804388', 'PUBMED|19170695', 'PUBMED|17578547', 'PUBMED|2706673', 'PUBMED|16643552']
sporadic hemiplegic migraine headache with status migrainosus;3687732;530;[123];1;['UMLS2012AA|MRREL']
Keratosis Follicularis;24774;11766940;[123];1;['PUBMED|15627112']
Cerebellum;9148;411;[60];4;['PUBMED|13712816', 'PUBMED|4041774', 'PUBMED|5969863', 'PUBMED|13213206']
Nitric Oxide;30456;471;[318, 324, 387];5;['PUBMED|7639613', 'PUBMED|11701602', 'PUBMED|11043526', 'PUBMED|16396662', 'PUBMED|17691982']
GTPase-Activating Proteins;76506;530;[306, 324];1;['PUBMED|18724046']
Trigeminal reflex;252402;428;[108];1;['PUBMED|17593297']
Hereditary Diseases;21278;575;[123];1;['PUBMED|21126994']
Comatose;10998;455;[123];2;['PUBMED|2030077', 'PUBMED|8420697']
reproductive hormone;820406;11766870;[330];1;['PUBMED|16178948']
Oxygen;32626;617;[318, 384];1;['UMLS2012AA|MRREL']
Dominance, Ocular;522232;428;[108];1;['PUBMED|16158700']
MTHFR gene;1249100;530;[72];4;['PUBMED|22375730', 'PUBMED|22375693', 'PUBMED|17714520', 'PUBMED|15053827']
Peptidyl-Dipeptidase A;24910;530;[306, 333, 339];2;['PUBMED|15644278', 'PUBMED|17123735']
TRH gene;2074396;530;[72];1;['PUBMED|3123067']
Cell Degranulation;8940;471;[111];1;['PUBMED|22421901']
Intraocular pressure disorder;817866;11766940;[123];1;['PUBMED|15009011']
Brain Metabolism;818364;471;[108];1;['PUBMED|21770930']
NOS2A protein, human;900070;530;[306, 333];1;['PUBMED|22234503']
Ischemic stroke;1299850;421;[123];1;['PUBMED|21126968']
Behavioral syndrome associated with physiological disturbance and physical factors;414760;455;[126];1;['PUBMED|20627971']
Ovulation;32536;471;[108];1;['PUBMED|17166400']
Nociception;251562;471;[108];1;['PUBMED|9150292']
Sleep Apnea, Obstructive;697070;530;[123];1;['PUBMED|11382908']
Enalapril;15614;483;[306, 318];1;['PUBMED|21448379']
Communicable Diseases;11032;455;[123];1;['PUBMED|16218388']
Calcitonin Gene-Related Peptide;7940;11766882;[306, 327, 330];1;['PUBMED|18779512']
Nitrous Oxide;30552;483;[318, 324, 387];1;['PUBMED|10337883']
Estraderm TTS;703998;530;[294, 318, 330];1;['PUBMED|8163364']
Post-Concussion Syndrome;727348;455;[123];1;['PUBMED|11029228']
Cerebrovascular Circulation;9224;471;[108];1;['PUBMED|11226717']
Cerebrovascular accident;41926;463;[123];1;['PUBMED|9406203']
Protons;36634;530;[384];1;['PUBMED|9077499']
ophthalmoplegic migraine headache with status migrainosus;3688070;575;[123];1;['UMLS2012AA|MRREL']
Hypomania;263340;11766940;[126];1;['PUBMED|8366469']
ophthalmoplegic migraine with intractable migraine;3177212;575;[123];1;['UMLS2012AA|MRREL']
Obesity;31016;11766940;[123];5;['PUBMED|19882941', 'PUBMED|16864817', 'PUBMED|18796271', 'PUBMED|11477511', 'PUBMED|18417025']
Autoantibodies;5566;530;[306, 339];1;['PUBMED|9491061']
Signal Transduction;40368;471;[111];1;['PUBMED|19445908']
Neurotransmitters;30252;455;[327];2;['PUBMED|19052139', 'PUBMED|19192933']
Acetylcholine;2096;530;[291, 318, 327];4;['PUBMED|21122466', 'PUBMED|8350780', 'PUBMED|18384419', 'PUBMED|10721055']
Comatose;10998;421;[123];1;['PUBMED|22013141']
Insulin Receptor;37910;455;[306, 333, 375];1;['PUBMED|11735220']
HFE gene;2011304;530;[72];1;['PUBMED|17212677']
Benign recurrent vertigo;473150;11766940;[123];2;['PUBMED|19170697', 'PUBMED|21469911']
Menstrual cycle;27674;471;[102];1;['PUBMED|21631472']
CADASIL Syndrome;1019908;11766940;[123];1;['PUBMED|18953486']
Cerebral Ischemia;1247566;455;[123];1;['PUBMED|16109360']
Glucose;19640;483;[309, 318, 324];1;['PUBMED|19810862']
Interstitial Cystitis;316334;11766940;[123];1;['PUBMED|17635599']
Tumor Necrosis Factor-alpha;2138280;11766928;[306, 339];2;['PUBMED|19520268', 'PUBMED|17635596']
Migraine without aura, not refractory;2657328;1418;[123];1;['UMLS2012AA|MRREL']
migrainous cerebral infarction;3204148;577;[123];1;['UMLS2012AA|MRREL']
Hydrocortisone;22328;483;[294, 318, 330];4;['PUBMED|2560408', 'PUBMED|16575505', 'PUBMED|11723194', 'PUBMED|1525801']
Foramen Ovale, Patent;18358;11766910;[48, 123];1;['PUBMED|20154080']
Testosterone;43106;455;[294, 318, 330];1;['PUBMED|16539869']
transformed common migraine without aura;3688858;575;[123];1;['UMLS2012AA|MRREL']
Mood Disorders;704828;471;[126];1;['PUBMED|16767530']
Stricture of artery;41920;11766940;[123];1;['PUBMED|2406221']
Gray matter;20114;411;[63];2;['PUBMED|15315531', 'PUBMED|15274514']
Methylenetetrahydrofolate reductase (NADPH);83490;530;[306, 333];2;['PUBMED|19081115', 'PUBMED|17962595']
Corticosterone;11770;483;[294, 318, 330];1;['PUBMED|8374139']
Panic Disorder;32904;471;[126];1;['PUBMED|20546930']
Atypical Cluster Headache;469194;1418;[123];1;['UMLS2012AA|MRREL']
Hydrocortisone;22328;530;[294, 318, 330];2;['PUBMED|3671492', 'PUBMED|3572435']
Adiponectin;463858;530;[306, 324];1;['PUBMED|19556389']
Sexual abuse;316118;455;[126];1;['PUBMED|8014043']
anandamide;224018;471;[297, 324];1;['PUBMED|21331757']
Embolism, Paradoxical;257114;11766940;[123];1;['PUBMED|15307600']
Sermorelin;136734;483;[306, 318];1;['PUBMED|16643554']
Generalized seizures;252154;11766940;[123];1;['PUBMED|9863323']
Octreotide;31114;483;[306, 318, 330];3;['PUBMED|19371522', 'PUBMED|15606570', 'PUBMED|10961767']
Exhibitionism;16962;467;[126];1;['PUBMED|12425388']
ophthalmoplegic migraine headache with intractable migraine and status migrainosus;3688068;577;[123];1;['UMLS2012AA|MRREL']
basilar migraine with intractable migraine;3177210;577;[123];1;['UMLS2012AA|MRREL']
abdominal migraine with intractable migraine and status migrainosus;3688808;575;[123];1;['UMLS2012AA|MRREL']
Headache Disorders, Primary;2340512;455;[123];1;['PUBMED|22172624']
Estrogens;16620;483;[294, 318, 330];3;['PUBMED|11200785', 'PUBMED|16618254', 'PUBMED|17008106']
Hereditary hemorrhagic telangiectasia;42950;469;[123];1;['UMLS2012AA|MRREL']
beta-Endorphin;6454;530;[306, 327];4;['PUBMED|2943684', 'PUBMED|1473144', 'PUBMED|1298216', 'PUBMED|1814247']
Norepinephrine;30656;483;[291, 318, 327];2;['PUBMED|6662174', 'PUBMED|2706673']
ESR1 gene;2062978;530;[72];4;['PUBMED|19093296', 'PUBMED|15133719', 'PUBMED|16361951', 'PUBMED|16179580']
Serotonin;40026;530;[291, 327];1;['PUBMED|22013141']
Color Blindness, Blue;148304;11766940;[123];1;['PUBMED|17065534']
Serotonin;40026;530;[291, 327];1;['PUBMED|2479367']
Vascular Diseases;45870;575;[123];16;['PUBMED|1623506', 'PUBMED|7196542', 'PUBMED|7086442', 'PUBMED|14616930', 'PUBMED|2045830', 'PUBMED|15162898', 'PUBMED|21192184', 'PUBMED|12486383', 'PUBMED|17669102', 'PUBMED|6225285', 'PUBMED|8962604', 'PUBMED|11973435', 'PUBMED|18778570', 'PUBMED|1153064', 'PUBMED|15315651', 'PUBMED|19054516']
Cerebral hemisphere structure (body structure);240876;977;[60];1;['UMLS2012AA|MRREL']
familial hemiplegic migraine headache with status migrainosus;3688032;530;[123];1;['UMLS2012AA|MRREL']
Receptors, Fibrinogen;1581804;530;[306, 375];1;['PUBMED|9100240']
Facial paralysis;17206;11766940;[123];1;['PUBMED|15836608']
Levodopa;25832;530;[306, 318, 327];1;['PUBMED|4108974']
Multiple Personality Disorder;29090;11766940;[126];1;['PUBMED|10068169']
Atopic rhinitis;3196;475;[123];1;['PUBMED|16937756']
Nystagmus;30998;11766940;[123];1;['PUBMED|5159359']
ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2;1992782;455;[306, 324];1;['PUBMED|18647185']
Mitral Valve;28594;411;[60];1;['PUBMED|3601162']
Hemorheology;220742;471;[99];1;['PUBMED|8864251']
Chronic Daily Headache;1020892;11766940;[123];2;['PUBMED|15613214', 'PUBMED|16556250']
serotonin transporter;164404;530;[306, 324];5;['PUBMED|9601620', 'PUBMED|16362658', 'PUBMED|22013141', 'PUBMED|19845785', 'PUBMED|16618266']
Growth Hormone;41054;436;[306, 318, 330];1;['PUBMED|11723194']
Estrogens;16620;459;[294, 318, 330];1;['PUBMED|12656701']
Bipolar Disorder;6820;471;[126];1;['PUBMED|22104557']
BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE;2686176;469;[123];1;['UMLS2012AA|MRREL']
Chenodeoxycholic Acid;9458;459;[294, 318, 324];1;['PUBMED|342958']
Ion Pumps;108954;455;[306, 324];1;['PUBMED|16116111']
basilar migraine headache with status migrainosus;3688798;530;[123];1;['UMLS2012AA|MRREL']
Neurokinin A;42084;530;[306, 327];1;['PUBMED|8536297']
Brain tissue;588982;976;[60];1;['UMLS2012AA|MRREL']
Bontoxilysin;1860460;455;[306, 333];1;['PUBMED|19094832']
Migraine variant with headache;1007808;575;[123];1;['UMLS2012AA|MRREL']
classic migraine with prolonged aura with intractable migraine and status migrainosus;3686596;575;[123];1;['UMLS2012AA|MRREL']
Calcitonin Gene-Related Peptide;7940;483;[306, 327, 330];1;['PUBMED|21457239']
migraine aura without headache with intractable migraine;3687466;575;[123];1;['UMLS2012AA|MRREL']
Physiologic Organization;31542;471;[99];1;['PUBMED|12005287']
Chronic tension-type headache;469184;11766912;[123];1;['PUBMED|11887088']
classic migraine with acute-onset aura with status migrainosus;3686586;575;[123];1;['UMLS2012AA|MRREL']
SHORT syndrome;1206540;11766940;[48, 123];1;['PUBMED|15705121']
Menstruation;27680;471;[102];1;['PUBMED|15265259']
Insulin;23742;436;[306, 318, 330];1;['PUBMED|20959431']
Vascular constriction (function);45902;428;[108];1;['PUBMED|7153946']
Nerve;30044;976;[63];1;['UMLS2012AA|MRREL']
oculomotor;1197660;471;[108];1;['PUBMED|19430270']
DNA, Mitochondrial;14428;11766912;[300, 324];1;['PUBMED|8965101']
S100A12 protein, human;463860;530;[306, 324];5;['PUBMED|19690942', 'PUBMED|21300636', 'PUBMED|9209774', 'PUBMED|15882801', 'PUBMED|21444643']
Restless Legs Syndrome;38428;11766910;[123];1;['PUBMED|21533734']
Asthma;5372;11766940;[123];1;['PUBMED|4003223']
Myocardial Infarction;29370;11766940;[123];1;['PUBMED|19863465']
Fish Oils;17950;483;[312, 318, 324];1;['PUBMED|12127385']
Episodic tension-type headache;469182;11766940;[123];1;['PUBMED|9793696']
Entire neck;1833224;411;[60];1;['PUBMED|16109112']
Coronary Arteriosclerosis;11694;11766910;[123];1;['PUBMED|15623679']
Intractable ophthalmic migraine;2905824;575;[123];1;['UMLS2012AA|MRREL']
Vascular Headaches;45874;11766940;[123];1;['PUBMED|4843061']
Menopause;27664;471;[99];2;['PUBMED|10487511', 'PUBMED|1557190']
Restless Legs Syndrome;38428;11766940;[123];2;['PUBMED|22395798', 'PUBMED|21538231']
Vascular structure of head;748774;976;[60];1;['UMLS2012AA|MRREL']
Platelet Activation;34984;471;[108];1;['PUBMED|19728966']
Neuromodulators;1302276;530;[327];1;['PUBMED|17508189']
Cerebral Palsy;9188;11766940;[123];1;['PUBMED|21183924']
classic migraine with typical aura with intractable migraine and status migrainosus;3686604;575;[123];1;['UMLS2012AA|MRREL']
Hemodynamics;21002;471;[108];1;['PUBMED|18226467']
Cerebrovascular accident;41926;455;[123];1;['PUBMED|2323915']
Gelatinase A;165170;530;[306, 333];1;['PUBMED|19627981']
Alcohol dehydrogenase;3018;530;[306, 333];1;['PUBMED|19925625']
Cervico-occipital neuralgia;9274;471;[123];1;['PUBMED|16202963']
Entire trigeminal nerve;1880442;411;[60];1;['PUBMED|15235734']
Endogenous Opiates;219470;530;[324];1;['PUBMED|6193886']
Tyramine;45106;455;[291, 318, 327];4;['PUBMED|17152742', 'PUBMED|12811595', 'PUBMED|4333058', 'PUBMED|560645']
Transient Ischemic Attack;9184;455;[123];2;['PUBMED|21860636', 'PUBMED|18783080']
Cytokine Gene;1929498;471;[72];1;['PUBMED|21812905']
Brain;7396;411;[60];6;['PUBMED|15891415', 'PUBMED|4011022', 'PUBMED|16688610', 'PUBMED|10329285', 'PUBMED|15891413', 'PUBMED|12697628']
Brain Diseases;7408;455;[123];1;['PUBMED|16643310']
Somatostatin;41050;530;[306, 318, 330];1;['PUBMED|16556241']
Complement Activation;11170;530;[114];1;['PUBMED|66574']
Tension Headache;36824;11766940;[123];2;['PUBMED|7721572', 'PUBMED|9642497']
Progesterone;36234;436;[294, 318, 330];1;['PUBMED|2956169']
Vascular Diseases;45870;455;[123];1;['PUBMED|4081537']
CLOCK gene;2061338;530;[72];1;['PUBMED|16232160']
Headache Disorders;469178;455;[123];2;['PUBMED|9237410', 'PUBMED|8545137']
Gonadotropin-Releasing Hormone Analog;1808508;530;[306, 318, 330];1;['PUBMED|8374940']
Ergot Alkaloids;16350;483;[291, 318, 324];7;['PUBMED|3802106', 'PUBMED|6087649', 'PUBMED|18139712', 'PUBMED|14661998', 'PUBMED|11728770', 'PUBMED|17078849', 'PUBMED|3207357']
Tension Headache;36824;455;[123];1;['PUBMED|17381554']
organic disorders;917942;455;[123];1;['PUBMED|6240662']
Coronary Arteriosclerosis;11694;770;[123];1;['UMLS2012AA|MRREL']
Entire posterior cerebral artery;1808722;411;[60];1;['PUBMED|3363582']
Impaired cognition;397994;11766940;[126];1;['PUBMED|10971660']
Histamine;21614;530;[291, 327];3;['PUBMED|4951945', 'PUBMED|4115514', 'PUBMED|7216752']
Tumor Necrosis Factor-alpha;2138280;455;[306, 339];1;['PUBMED|1891987']
Post-Traumatic Stress Disorder;41904;11766940;[126];3;['PUBMED|20813779', 'PUBMED|19456892', 'PUBMED|19245387']
Hemostatic function;21128;471;[108];1;['PUBMED|8864251']
Chronic Daily Headache;1020892;455;[123];5;['PUBMED|12167139', 'PUBMED|8262795', 'PUBMED|17948210', 'PUBMED|11472382', 'PUBMED|17883547']
oral function;909614;428;[108];1;['PUBMED|11135025']
Bipolar I disorder;1166220;11766940;[126];1;['PUBMED|10598307']
Amnesia, Transient Global;397884;11766940;[126];1;['PUBMED|7779209']
Essential Hypertension;109678;770;[123];1;['UMLS2012AA|MRREL']
Impaired cognition;397994;11766940;[126];3;['PUBMED|16998728', 'PUBMED|10971660', 'PUBMED|12804664']
Methylenetetrahydrofolate reductase (NADPH);83490;11766912;[306, 333];1;['PUBMED|18957721']
Sleep Disorders;1163576;11766940;[123];1;['PUBMED|6850820']
Retinal Diseases;38474;11766870;[123];1;['PUBMED|16305605']
Unipolar Depression;45254;11766940;[126];1;['PUBMED|11903283']
Octreotide;31114;483;[306, 318, 330];1;['PUBMED|15891413']
GPR17 protein, human;1930462;530;[306, 375];1;['PUBMED|15780132']
Basal Ganglia Diseases;6042;11766940;[123];1;['PUBMED|15955042']
Argipressin;5026;11766928;[306, 318, 330];1;['PUBMED|1790568']
Epoprostenol;36476;436;[297, 318, 324];1;['PUBMED|7026501']
Superoxide Dismutase;42358;530;[306, 318, 333];1;['PUBMED|7954742']
Communicable Diseases;11032;11766940;[123];1;['PUBMED|10692618']
CNS function;917760;428;[108];1;['PUBMED|12803669']
Membrane Transport Proteins;819560;451;[306, 324];1;['PUBMED|18358734']
Melatonin;27544;459;[291, 318, 327, 330];3;['PUBMED|15326268', 'PUBMED|18810607', 'PUBMED|16298494']
transformed common migraine without aura with intractable migraine;3688860;577;[123];1;['UMLS2012AA|MRREL']
Valproate;104764;436;[312, 318];2;['PUBMED|15196300', 'PUBMED|17277725']
Somatostatin;41050;436;[306, 318, 330];1;['PUBMED|16556241']
Atypical Cluster Headache;469194;577;[123];1;['UMLS2012AA|MRREL']
Hypereosinophilia;1008638;455;[123];1;['PUBMED|20183778']
Receptors, Progesterone;37930;530;[306, 375];1;['PUBMED|17609999']
Benign recurrent vertigo;473150;11766940;[123];1;['PUBMED|16330481']
Cognitive deficits;910686;11766910;[126];1;['PUBMED|15728279']
classic migraine with aura with intractable migraine and status migrainosus;3686588;575;[123];1;['UMLS2012AA|MRREL']
Brain Ischemia;9182;455;[123];1;['PUBMED|15829916']
Hypertensive disease;22596;11766940;[123];3;['PUBMED|20464581', 'PUBMED|2323917', 'PUBMED|13531949']
Tension Headache;36824;11766910;[123];1;['PUBMED|1889070']
Connective Tissue Diseases;11416;471;[123];1;['PUBMED|2712611']
Hemiparesis;20972;469;[123];1;['UMLS2012AA|MRREL']
Immune System Diseases;23140;11766940;[123];1;['PUBMED|15026723']
Receptor Activation Process;2244836;471;[111];1;['PUBMED|19426123']
serotonin 1C receptor;707100;455;[306, 375];1;['PUBMED|1960061']
Virion;46248;411;[69];1;['PUBMED|17289103']
common migraine without aura with status migrainosus;3686654;575;[123];1;['UMLS2012AA|MRREL']
Impaired cognition;397994;11766910;[126];1;['PUBMED|21816772']
Eating;14932;471;[102];1;['PUBMED|15771004']
Binding Sites;6680;530;[375];1;['PUBMED|6086845']
Panic Disorder;32904;11766940;[126];2;['PUBMED|18070059', 'PUBMED|11903535']
Epilepsy;16200;467;[123];1;['PUBMED|16378686']
Peptidyl-Dipeptidase A;24910;11766928;[306, 333, 339];2;['PUBMED|12811592', 'PUBMED|15893594']
Glucose;19640;530;[309, 318, 324];2;['PUBMED|20851729', 'PUBMED|65562']
Genes, vpr;103982;530;[72];1;['PUBMED|15651339']
Nitric Oxide;30456;455;[318, 324, 387];1;['PUBMED|8645981']
Thrombophilia;478164;11766940;[123];2;['PUBMED|22110165', 'PUBMED|11576202']
Benign paroxysmal vertigo;652988;455;[123];1;['PUBMED|5293847']
Chronic cluster headache unremitting from onset;469188;575;[123];1;['UMLS2012AA|MRREL']
Impaired cognition;397994;11766938;[126];1;['PUBMED|19925622']
reproductive hormone;820406;530;[330];1;['PUBMED|10326986']
Tyramine;45106;483;[291, 318, 327];3;['PUBMED|6413073', 'PUBMED|15159465', 'PUBMED|6619891']
Entire digit;1837712;411;[60];1;['PUBMED|16688623']
Subcortical Lesions;1196316;11766870;[123];1;['PUBMED|17711495']
Glucagon;19604;530;[306, 318, 327, 330];1;['PUBMED|4813423']
Receptor Gene;1933928;11766936;[72];1;['PUBMED|11489292']
Cyclical vomiting syndrome (disorder);143760;11766870;[123];1;['PUBMED|21741006']
Zinc;47058;530;[318, 324, 384];1;['PUBMED|20348023']
Platelet Activating Factor;34982;530;[312, 339];1;['PUBMED|8201323']
Glaucoma;19514;11766940;[123];3;['PUBMED|18594350', 'PUBMED|17392843', 'PUBMED|9331214']
classic migraine with acute-onset aura with status migrainosus;3686586;577;[123];1;['UMLS2012AA|MRREL']
Marfan Syndrome;27050;475;[123];2;['PUBMED|16942549', 'PUBMED|18678417']
Celiac Disease;8912;11766940;[123];1;['PUBMED|16178961']
Octopamine;30700;455;[291, 318, 327];1;['PUBMED|12811595']
classic migraine with prolonged aura with status migrainosus;3686598;577;[123];1;['UMLS2012AA|MRREL']
Migraine variants, not intractable;2658866;1418;[123];1;['UMLS2012AA|MRREL']
Substance Dependence;42082;11766938;[126];1;['PUBMED|18070059']
migraine aura without headache with intractable migraine and status migrainosus;3687468;577;[123];1;['UMLS2012AA|MRREL']
Otitis Media;32458;455;[123];1;['PUBMED|12880669']
Glutamine;19710;530;[306, 318, 324];1;['PUBMED|7641248']
Neurotic Disorders;30274;575;[126];2;['PUBMED|8797461', 'PUBMED|7673798']
sporadic hemiplegic migraine headache with intractable migraine and status migrainosus;3687730;530;[123];1;['UMLS2012AA|MRREL']
Functional Gastrointestinal Disorders;748470;530;[123];1;['PUBMED|19509407']
Baclofen;5834;530;[306, 318];2;['PUBMED|11252142', 'PUBMED|10759904']
Adrenal Cortex Hormones;2678;455;[294, 318, 330];1;['PUBMED|19175775']
intractable cluster headache;3688930;575;[123];1;['UMLS2012AA|MRREL']
CADASIL Syndrome;1019908;530;[123];1;['PUBMED|22072703']
Systemic disease;558938;455;[123];1;['PUBMED|2689963']
Chronic Fatigue Syndrome;17450;11766940;[123];1;['PUBMED|21375763']
Homocystine;21896;11766870;[306, 324];1;['PUBMED|16365871']
CHIARI TYPE MALFORMATION;1003742;11766940;[123];1;['PUBMED|18603356']
Substance P;42086;11766870;[306, 327];1;['PUBMED|15960987']
Menstrual cycle;27674;530;[102];1;['PUBMED|17635603']
Nitric Oxide;30456;483;[318, 324, 387];2;['PUBMED|18789357', 'PUBMED|19740120']
Papilledema;32940;11766910;[123];1;['PUBMED|18458863']
Thrombocytosis;1139010;11766940;[123];1;['PUBMED|2897733']
Lupus Erythematosus, Systemic;26438;11766940;[123];8;['PUBMED|623696', 'PUBMED|16639488', 'PUBMED|8094019', 'PUBMED|9642496', 'PUBMED|2712611', 'PUBMED|7065726', 'PUBMED|15566416', 'PUBMED|1901447']
Hydroxyindoleacetic Acid;22422;530;[291];2;['PUBMED|10721056', 'PUBMED|4470262']
NOS2 gene;2068542;530;[72];1;['PUBMED|20874490']
Central Artery;2247942;411;[60];1;['PUBMED|13075444']
Aphasia;4794;11766940;[126];1;['PUBMED|17355509']
Central Retinal Artery Occlusion;9058;11766940;[123];1;['PUBMED|1423754']
Dopamine D2 Receptor;71286;530;[306, 375];1;['PUBMED|9748026']
Headache Disorders;469178;467;[123];1;['PUBMED|21802873']
Downbeat nystagmus;799376;11766940;[123];1;['PUBMED|9849799']
CACNA1A gene;2137660;530;[72];1;['PUBMED|12111613']
transformed common migraine without aura with status migrainosus;3688862;577;[123];1;['UMLS2012AA|MRREL']
Periodic syndrome;798866;475;[123];1;['PUBMED|21093733']
Platelet Factor 4;35000;11766928;[306, 324];1;['PUBMED|2706677']
Immunoglobulins;23102;483;[306, 318, 339];1;['PUBMED|6728267']
Rosacea;39042;11766940;[123];1;['PUBMED|7979452']
Circadian Rhythms;10316;530;[102];2;['PUBMED|18184291', 'PUBMED|2161725']
Vascular inflammations;1299414;471;[123];1;['PUBMED|16492227']
Tumor Necrosis Factor-Beta;26578;530;[306, 339];1;['PUBMED|17635597']
vascular factor;102276;530;[306];1;['PUBMED|21416486']
Hereditary hemorrhagic telangiectasia;42950;455;[123];1;['PUBMED|20858295']
Prednisone;35838;483;[294, 318, 330];6;['PUBMED|16615676', 'PUBMED|1097222', 'PUBMED|15773826', 'PUBMED|721451', 'PUBMED|8026943', 'PUBMED|15026724']
Genes, Dominant;19198;530;[72];1;['PUBMED|8825923']
Emotional abuse;983116;11766940;[126];1;['PUBMED|19845781']
Dyssomnias;939696;455;[123];1;['PUBMED|15985108']
Sodium Chloride;40862;530;[318, 324, 387];2;['PUBMED|19252768', 'PUBMED|14879122']
familial hemiplegic migraine headache;3688026;1472;[123];1;['UMLS2012AA|MRREL']
Anxiety Disorders;4726;11766910;[126];1;['PUBMED|9653667']
ESR2 gene;2062980;530;[72];1;['PUBMED|19093296']
Cervicogenic Headache;586828;467;[123];1;['PUBMED|11403740']
dopamine D4 receptor;123836;455;[306, 375];1;['PUBMED|17474108']
Progressive cerebellar ataxia;468802;11766940;[123];1;['PUBMED|2381540']
Familial disease;308826;11766940;[123];2;['PUBMED|15277634', 'PUBMED|14510925']
Baclofen;5834;459;[306, 318];1;['PUBMED|10759904']
Taurine;42880;483;[306, 318, 324];1;['PUBMED|8349475']
Epilepsy;16200;455;[123];1;['PUBMED|18197881']
Multiple Sclerosis;29086;11766940;[123];2;['PUBMED|21816759', 'PUBMED|16530789']
Vestibular Diseases;46088;475;[123];1;['PUBMED|1738284']
Familial disease;308826;577;[123];1;['UMLS2012AA|MRREL']
Tyrosine;45114;530;[306, 318, 324];1;['PUBMED|16886933']
coenzyme Q10;66900;459;[291, 318, 324];5;['PUBMED|17355497', 'PUBMED|11972582', 'PUBMED|18765145', 'PUBMED|16417067', 'PUBMED|21586650']
Substance P;42086;530;[306, 327];6;['PUBMED|8742682', 'PUBMED|21979827', 'PUBMED|9229132', 'PUBMED|17059435', 'PUBMED|7507472', 'PUBMED|1690601']
