transformed common migraine without aura with status migrainosus;3688862;577;['Diseases'];1;['UMLS2012AA|MRREL']
Periodic syndrome;798866;475;['Diseases'];1;['PUBMED|21093733']
Nimodipine;30420;436;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|3170182']
Genes;19190;455;['Gene or Genome'];2;['PUBMED|9270610', 'PUBMED|11424980']
tonabersat;1031816;483;['Organic Chemicals', 'Pharmacologic Substance'];5;['PUBMED|19570717', 'PUBMED|19723121', 'PUBMED|20425219', 'PUBMED|21533725', 'PUBMED|19125874']
naratriptan;717704;436;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|11897116', 'PUBMED|12940805']
Hydroxymethylglutaryl-CoA Reductase Inhibitors;429578;436;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|16643563']
Platelet Factor 4;35000;11766928;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|2706677']
Immunoglobulins;23102;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];1;['PUBMED|6728267']
Rosacea;39042;11766940;['Diseases'];1;['PUBMED|7979452']
Enzymes;16098;530;['Organic Chemicals', 'Enzyme'];2;['PUBMED|5527206', 'PUBMED|8563455']
Circadian Rhythms;10316;530;['Organism Function'];2;['PUBMED|18184291', 'PUBMED|2161725']
Vascular inflammations;1299414;471;['Diseases'];1;['PUBMED|16492227']
Tumor Necrosis Factor-Beta;26578;530;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];1;['PUBMED|17635597']
vascular factor;102276;530;['Amino Acid, Peptide, or Protein'];1;['PUBMED|21416486']
Hereditary hemorrhagic telangiectasia;42950;455;['Diseases'];1;['PUBMED|20858295']
Prednisone;35838;483;['Steroid', 'Pharmacologic Substance', 'Hormone'];6;['PUBMED|16615676', 'PUBMED|1097222', 'PUBMED|15773826', 'PUBMED|721451', 'PUBMED|8026943', 'PUBMED|15026724']
Genes, Dominant;19198;530;['Gene or Genome'];1;['PUBMED|8825923']
Emotional abuse;983116;11766940;['Mental Illnesses'];1;['PUBMED|19845781']
Clomiphene Citrate;727124;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|18070056']
eletriptan;1026678;436;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|9750007']
Dyssomnias;939696;455;['Diseases'];1;['PUBMED|15985108']
Sodium Chloride;40862;530;['Pharmacologic Substance', 'Biologically Active Substance', 'Inorganic Chemical'];2;['PUBMED|19252768', 'PUBMED|14879122']
familial hemiplegic migraine headache;3688026;1472;['Diseases'];1;['UMLS2012AA|MRREL']
Anxiety Disorders;4726;11766910;['Mental Illnesses'];1;['PUBMED|9653667']
ESR2 gene;2062980;530;['Gene or Genome'];1;['PUBMED|19093296']
Disease;14188;575;['Diseases'];1;['PUBMED|20647239']
Cervicogenic Headache;586828;467;['Diseases'];1;['PUBMED|11403740']
dopamine D4 receptor;123836;455;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|17474108']
Progressive cerebellar ataxia;468802;11766940;['Diseases'];1;['PUBMED|2381540']
Familial disease;308826;11766940;['Diseases'];2;['PUBMED|15277634', 'PUBMED|14510925']
Hydromorphone;13896;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|8824005']
Baclofen;5834;459;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance'];1;['PUBMED|10759904']
Taurine;42880;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|8349475']
Epilepsy;16200;455;['Diseases'];1;['PUBMED|18197881']
Multiple Sclerosis;29086;11766940;['Diseases'];2;['PUBMED|21816759', 'PUBMED|16530789']
Vestibular Diseases;46088;475;['Diseases'];1;['PUBMED|1738284']
Familial disease;308826;577;['Diseases'];1;['UMLS2012AA|MRREL']
Methylphenidate;28114;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|15613186']
Tyrosine;45114;530;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|16886933']
coenzyme Q10;66900;459;['Organic Chemicals', 'Pharmacologic Substance', 'Biologically Active Substance'];5;['PUBMED|17355497', 'PUBMED|11972582', 'PUBMED|18765145', 'PUBMED|16417067', 'PUBMED|21586650']
Substance P;42086;530;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];6;['PUBMED|8742682', 'PUBMED|21979827', 'PUBMED|9229132', 'PUBMED|17059435', 'PUBMED|7507472', 'PUBMED|1690601']
sporadic hemiplegic migraine headache with status migrainosus;3687732;575;['Diseases'];1;['UMLS2012AA|MRREL']
Sandomigran;39378;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|4688825']
Spontaneous hypoglycemia;298346;11766940;['Diseases'];1;['PUBMED|18136009']
Comatose;10998;11766940;['Diseases'];1;['PUBMED|12174974']
nervous system disorder;30080;575;['Diseases'];2;['PUBMED|18498393', 'PUBMED|11034614']
Cessation of life;12664;455;['Organism Function'];1;['PUBMED|16019655']
Dysthymic Disorder;14874;11766940;['Mental Illnesses'];1;['PUBMED|19134504']
Leukotrienes;25806;530;['Eicosanoid', 'Biologically Active Substance'];1;['PUBMED|3036749']
Retinal Artery Occlusion;38468;11766940;['Diseases'];1;['PUBMED|2062777']
CEREBELLAR FUNCTION;1003128;471;['Diseases'];1;['PUBMED|22117239']
Triptans;2346130;11766928;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|19438727', 'PUBMED|15322884']
Cerebellar infarction;254146;463;['Diseases'];1;['PUBMED|17635602']
Disease;14188;575;['Diseases'];2;['PUBMED|16420398', 'PUBMED|18042112']
Benign recurrent vertigo;473150;455;['Diseases'];1;['PUBMED|15114269']
oxcarbazepine;88950;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|18268247', 'PUBMED|21461686']
Triptans;2346130;483;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|20393964', 'PUBMED|17087122', 'PUBMED|15349864']
Diclofenac Potassium;315804;483;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|20959428', 'PUBMED|22414189', 'PUBMED|10400409']
Calcitonin Gene-Related Peptide;7940;530;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2;['PUBMED|16392873', 'PUBMED|1690601']
femoxetine;73620;436;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|6753446']
Neuromuscular Diseases;30200;575;['Diseases'];1;['PUBMED|7975577']
Otitis Media with Effusion;32460;455;['Diseases'];1;['PUBMED|12880669']
Refractory migraine variants;2658900;1417;['Diseases'];1;['UMLS2012AA|MRREL']
Biological Rhythm;1196692;11766912;['Organism Function'];1;['PUBMED|6616610']
Neurotic Disorders;30274;11766940;['Mental Illnesses'];1;['PUBMED|2245466']
Cerebral dysfunction syndrome;282676;11766940;['Diseases'];1;['PUBMED|22116532']
Sodium Valproate;40974;530;['Lipid', 'Pharmacologic Substance'];12;['PUBMED|1576648', 'PUBMED|8711985', 'PUBMED|16340383', 'PUBMED|8164818', 'PUBMED|12390647', 'PUBMED|18201252', 'PUBMED|8714731', 'PUBMED|9658386', 'PUBMED|19943469', 'PUBMED|19073842', 'PUBMED|11091297', 'PUBMED|8486508']
Trigeminal Autonomic Cephalalgias;2340644;575;['Diseases'];9;['PUBMED|19047667', 'PUBMED|18545900', 'PUBMED|20352581', 'PUBMED|14980148', 'PUBMED|18516742', 'PUBMED|15315531', 'PUBMED|16539865', 'PUBMED|20425205', 'PUBMED|22249655']
Mental disorders;6160;11766870;['Mental Illnesses'];1;['PUBMED|8366470']
Tyrosine;45114;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|8825701']
Rheumatoid Arthritis;5134;11766940;['Diseases'];1;['PUBMED|16639488']
Ischemic stroke;1299850;455;['Diseases'];1;['PUBMED|16686913']
Oxprenolol;32614;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|331835', 'PUBMED|6344036']
Triptans;2346130;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|17718700', 'PUBMED|21302868']
Estrogens;16620;436;['Steroid', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|17203873']
Hypoglossal Nerve Palsy;798848;11766940;['Diseases'];1;['PUBMED|7133281']
ATP1A2 gene;2059950;11766912;['Gene or Genome'];1;['PUBMED|18513263']
Alexia;3104;11766882;['Mental Illnesses'];1;['PUBMED|6824441']
Tension Headache;36824;475;['Diseases'];1;['PUBMED|22246025']
serotonin receptor;37940;455;['Amino Acid, Peptide, or Protein', 'Receptor'];4;['PUBMED|1468904', 'PUBMED|8132444', 'PUBMED|1363626', 'PUBMED|10957805']
Headache Disorders;469178;577;['Diseases'];1;['UMLS2012AA|MRREL']
Disease;14188;455;['Diseases'];1;['PUBMED|17987250']
Circadian Rhythms;10316;530;['Organism Function'];3;['PUBMED|12858070', 'PUBMED|11858532', 'PUBMED|162341']
Cerebrovascular Circulation;9224;428;['Organ or Tissue Function'];2;['PUBMED|8714728', 'PUBMED|1495816']
drug response;917668;530;['Organism Function'];2;['PUBMED|17714521', 'PUBMED|11268761']
Maprotiline;27034;459;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|10983362']
Calcitonin Gene-Related Peptide;7940;530;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];44;['PUBMED|18808506', 'PUBMED|16927957', 'PUBMED|19587287', 'PUBMED|21979827', 'PUBMED|17666428', 'PUBMED|8752390', 'PUBMED|21974743', 'PUBMED|11249961', 'PUBMED|10657470', 'PUBMED|16161996', 'PUBMED|1690601', 'PUBMED|11717813', 'PUBMED|21179597', 'PUBMED|15265049', 'PUBMED|11993614', 'PUBMED|22123247', 'PUBMED|15464043', 'PUBMED|18647185', 'PUBMED|20120204', 'PUBMED|20633935', 'PUBMED|19607849', 'PUBMED|10779670', 'PUBMED|20931347', 'PUBMED|17691979', 'PUBMED|19660121', 'PUBMED|19157980', 'PUBMED|17963849', 'PUBMED|19236383', 'PUBMED|16392873', 'PUBMED|15298069', 'PUBMED|15014183', 'PUBMED|15910566', 'PUBMED|12783573', 'PUBMED|18167349', 'PUBMED|18789357', 'PUBMED|18437288', 'PUBMED|21216873', 'PUBMED|18991732', 'PUBMED|19464067', 'PUBMED|20959432', 'PUBMED|21059628', 'PUBMED|21404609', 'PUBMED|7928323', 'PUBMED|19628434']
visual stimulus;820952;471;['Organ or Tissue Function'];1;['PUBMED|15096228']
Facilitation;251408;471;['Organ or Tissue Function'];1;['PUBMED|17371353']
Thrombophilia;478164;11766910;['Diseases'];1;['PUBMED|9673804']
Chronic cluster headache evolved from episodic cluster headache;469190;577;['Diseases'];1;['UMLS2012AA|MRREL']
Brain Stem;7424;411;['Body Part, Organ, or Organ Component'];9;['PUBMED|20464606', 'PUBMED|17078850', 'PUBMED|12803669', 'PUBMED|2672665', 'PUBMED|17141570', 'PUBMED|21197624', 'PUBMED|10465701', 'PUBMED|18793210', 'PUBMED|18316245']
Nitric Oxide;30456;11766870;['Pharmacologic Substance', 'Biologically Active Substance', 'Inorganic Chemical'];1;['PUBMED|22234503']
Forskolin;18458;483;['Organic Chemicals', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|8388370']
Hypothalamic Hormones;22752;530;['Amino Acid, Peptide, or Protein', 'Hormone'];1;['PUBMED|11723194']
drug response;917668;530;['Organism Function'];1;['PUBMED|17376114']
Chronic Insomnia;1019382;471;['Diseases'];1;['PUBMED|14592269']
Cerebrovascular accident;41926;530;['Diseases'];2;['PUBMED|8149093', 'PUBMED|15883318']
Cardiovascular Diseases;8550;11766870;['Diseases'];1;['PUBMED|19470970']
Parkinson Disease;33168;11766940;['Diseases'];1;['PUBMED|11167901']
Nitrites;30464;483;['Chemical Viewed Structurally'];1;['PUBMED|19608996']
Hypercholesterolemia;22502;11766938;['Diseases'];1;['PUBMED|2802393']
Cerebrovascular accident;41926;11766910;['Diseases'];1;['PUBMED|17405574']
Hearing;20672;471;['Physiologic Function'];1;['PUBMED|11311800']
HLA Antigens;21760;530;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];1;['PUBMED|422351']
SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS;2686824;469;['Diseases'];1;['UMLS2012AA|MRREL']
free radical oxygen;171142;530;['Biologically Active Substance'];1;['PUBMED|16362706']
Radicals (chemistry);333502;471;['Chemical Viewed Structurally'];1;['PUBMED|18695522']
Nimodipine;30420;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|2425960']
Heparin;21146;530;['Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];2;['PUBMED|4578492', 'PUBMED|1908611']
Histamine;21614;530;['Organic Chemicals', 'Neuroreactive Substance or Biogenic Amine'];1;['PUBMED|2438048']
glutathione S-transferase M1;1030178;530;['Amino Acid, Peptide, or Protein', 'Enzyme'];1;['PUBMED|10759887']
Vascular Diseases;45870;11766870;['Diseases'];1;['PUBMED|19276782']
Receptor Gene;1933928;471;['Gene or Genome'];1;['PUBMED|12497624']
Complement System Proteins;11118;471;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];1;['PUBMED|7367743']
Brain Stem;7424;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|10465701']
6-pyruvoyltetrahydropterin synthase;317862;471;['Amino Acid, Peptide, or Protein', 'Enzyme'];1;['PUBMED|1774170']
Gelatinase B;162282;530;['Amino Acid, Peptide, or Protein', 'Enzyme'];2;['PUBMED|17501851', 'PUBMED|18005141']
Syndrome;42644;11766940;['Diseases'];1;['PUBMED|3742590']
Entire internal carotid artery;1879456;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|5546907']
Baresthesia;251606;428;['Organ or Tissue Function'];2;['PUBMED|10653426', 'PUBMED|16790216']
Chronic tension-type headache;469184;530;['Diseases'];2;['PUBMED|16362712', 'PUBMED|20065922']
Low Density Lipoprotein Receptor;37914;11766870;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|15546598']
Cerebrovascular accident;41926;467;['Diseases'];1;['PUBMED|18226467']
Aneurysm;4120;11766940;['Diseases'];1;['PUBMED|14423534']
Brain Stem;7424;11766906;['Body Part, Organ, or Organ Component'];1;['PUBMED|9514561']
ADORA2A protein, human;2269072;530;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|17257240']
Migraine without aura, not refractory;2657328;575;['Diseases'];1;['UMLS2012AA|MRREL']
blood outflow;909602;471;['Physiologic Function'];1;['PUBMED|22194216']
Cervicogenic Headache;586828;11766940;['Diseases'];1;['PUBMED|10595292']
Catapres;939248;459;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|4590881']
Trigeminal Autonomic Cephalalgias;2340644;575;['Diseases'];1;['UMLS2012AA|MRREL']
familial hemiplegic migraine headache with status migrainosus;3688032;575;['Diseases'];1;['UMLS2012AA|MRREL']
Epilepsy;16200;11766870;['Diseases'];1;['PUBMED|8857719']
Confusion;11338;467;['Mental Illnesses'];1;['UMLS2012AA|MRREL']
Diphenhydramine;14066;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|20045576', 'PUBMED|16732839']
Quinidine;37442;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|17113924']
Mood Disorders;704828;11766940;['Mental Illnesses'];3;['PUBMED|3360315', 'PUBMED|19134504', 'PUBMED|19215628']
FK 888;224140;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance'];1;['PUBMED|15863919']
Vitamins;46376;483;['Organic Chemicals', 'Pharmacologic Substance', 'Vitamin'];1;['PUBMED|15863989']
Skeletal muscle structure of neck;29792;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|16162087']
Obesity;31016;475;['Diseases'];1;['PUBMED|19496830']
feverfew extract;452872;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|14973986']
Meniere Disease;27618;11766940;['Diseases'];1;['PUBMED|9439080']
von Willebrand Factor;46464;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|11468324']
Tacrolimus;108874;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|9422404']
Nitrates;30450;455;['Chemical Viewed Structurally'];1;['PUBMED|14728704']
Mental disorders;6160;11766940;['Mental Illnesses'];3;['PUBMED|18802664', 'PUBMED|17373861', 'PUBMED|12858133']
Cerebrovascular accident;41926;11766910;['Diseases'];1;['PUBMED|20033828']
basilar migraine headache with status migrainosus;3688798;575;['Diseases'];1;['UMLS2012AA|MRREL']
Flexion spinal defense reflex;309348;530;['Organism Function'];1;['PUBMED|17598762']
Amnesia;3740;11766940;['Mental Illnesses'];1;['PUBMED|9105664']
tiaprofenic acid;100024;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|2272820']
Premenstrual syndrome;35956;475;['Diseases'];1;['PUBMED|12752752']
Diabetes Mellitus;13456;11766938;['Diseases'];1;['PUBMED|18794393']
Intracranial structure;1806146;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|10805332']
Propranolol;36412;436;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|773081', 'PUBMED|15566422', 'PUBMED|1947955']
Tension Headache;36824;530;['Diseases'];1;['PUBMED|18457540']
Blind Vision;584694;11766940;['Diseases'];1;['PUBMED|19332696']
Domperidone;14488;459;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|6375874', 'PUBMED|1585281']
Tramadol;44182;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|16355295']
Calcium ion;818402;530;['Element, Ion, or Isotope'];1;['PUBMED|15491133']
Foramen Ovale, Patent;18358;455;['Congenital Abnormality', 'Diseases'];8;['PUBMED|21883994', 'PUBMED|19013999', 'PUBMED|17361381', 'PUBMED|15708692', 'PUBMED|21827543', 'PUBMED|19438734', 'PUBMED|18600300', 'PUBMED|18813181']
topiramate;100326;483;['Organic Chemicals', 'Pharmacologic Substance'];77;['PUBMED|22392119', 'PUBMED|14505244', 'PUBMED|18179568', 'PUBMED|14629243', 'PUBMED|16866719', 'PUBMED|20464600', 'PUBMED|15811478', 'PUBMED|21142898', 'PUBMED|21298314', 'PUBMED|16643588', 'PUBMED|17709295', 'PUBMED|21481754', 'PUBMED|15330935', 'PUBMED|12390644', 'PUBMED|17662012', 'PUBMED|18443614', 'PUBMED|15985112', 'PUBMED|17355489', 'PUBMED|18687081', 'PUBMED|15096395', 'PUBMED|20571045', 'PUBMED|12383061', 'PUBMED|19222595', 'PUBMED|12373660', 'PUBMED|16822894', 'PUBMED|20169042', 'PUBMED|15520672', 'PUBMED|17578559', 'PUBMED|16247079', 'PUBMED|19073842', 'PUBMED|17351510', 'PUBMED|15833090', 'PUBMED|15832623', 'PUBMED|17956201', 'PUBMED|22275816', 'PUBMED|18184290', 'PUBMED|20699036', 'PUBMED|19664530', 'PUBMED|20159428', 'PUBMED|16503717', 'PUBMED|16960472', 'PUBMED|21070228', 'PUBMED|19860705', 'PUBMED|16944105', 'PUBMED|15122440', 'PUBMED|17355514', 'PUBMED|18603263', 'PUBMED|21893557', 'PUBMED|20888032', 'PUBMED|14510929', 'PUBMED|17441971', 'PUBMED|17682112', 'PUBMED|17445099', 'PUBMED|20010458', 'PUBMED|16990078', 'PUBMED|17300356', 'PUBMED|18298700', 'PUBMED|21317129', 'PUBMED|16688622', 'PUBMED|17622229', 'PUBMED|22331030', 'PUBMED|18620801', 'PUBMED|19735529', 'PUBMED|16340383', 'PUBMED|17178049', 'PUBMED|17212609', 'PUBMED|19838625', 'PUBMED|18217888', 'PUBMED|16716210', 'PUBMED|19719543', 'PUBMED|17445114', 'PUBMED|20236344', 'PUBMED|21770931', 'PUBMED|19622115', 'PUBMED|19192995', 'PUBMED|21744107', 'PUBMED|19793661']
Chlorophenylpiperazine;1196720;455;['Organic Chemicals'];2;['PUBMED|7585926', 'PUBMED|12603368']
Maxalt;967408;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|9595867', 'PUBMED|12487957']
Aspirin;5340;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|3747111']
Platelet aggregation;34990;471;['Cell Function'];1;['PUBMED|3713969']
cyclic vomiting syndrome associated with intractable migraine;3686908;530;['Diseases'];1;['UMLS2012AA|MRREL']
Membrane Transport Proteins;819560;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|16162089']
Tryptan;999854;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|9845886']
Depressive disorder;13256;455;['Mental Illnesses'];1;['PUBMED|20602723']
Vasoactive Intestinal Peptide;45900;530;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2;['PUBMED|1690601', 'PUBMED|1382046']
Cyproheptadine;12320;617;['Organic Chemicals', 'Pharmacologic Substance'];1;['UMLS2012AA|MRREL']
Ketoprofen;24822;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|1602293', 'PUBMED|9046717']
Visual impairment;46302;11766940;['Diseases'];5;['PUBMED|9685041', 'PUBMED|462518', 'PUBMED|17059434', 'PUBMED|7605556', 'PUBMED|17414865']
Lecithin;34334;459;['Lipid', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|2507162']
Refractory migraine without aura;2658194;1417;['Diseases'];1;['UMLS2012AA|MRREL']
Baclofen;5834;436;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance'];1;['PUBMED|10448546']
Vascular Diseases;45870;11766940;['Diseases'];1;['PUBMED|11100036']
Amnesia, Transient Global;397884;11766910;['Mental Illnesses'];1;['PUBMED|4083851']
Lithium;26172;530;['Pharmacologic Substance', 'Element, Ion, or Isotope'];6;['PUBMED|14732838', 'PUBMED|6804412', 'PUBMED|6240662', 'PUBMED|7252959', 'PUBMED|2182284', 'PUBMED|9601614']
FGFR1 oncogene partner protein;1029984;530;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|19080823']
Disorder of soft tissue of body cavity;588562;577;['Diseases'];1;['UMLS2012AA|MRREL']
Hydrocortisone;22328;483;['Steroid', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|17645758']
Coronary Artery Vasospasm;11706;463;['Diseases'];1;['PUBMED|1628439']
Myocardial Infarction;29370;421;['Diseases'];1;['PUBMED|3003961']
CADASIL Syndrome;1019908;11766940;['Diseases'];1;['PUBMED|15313840']
Migraine variant with headache;1007808;1417;['Diseases'];1;['UMLS2012AA|MRREL']
Moyamoya Disease;28984;11766940;['Diseases'];1;['PUBMED|19009232']
Blood flow;248332;530;['Organism Function'];5;['PUBMED|7694438', 'PUBMED|4203734', 'PUBMED|7888747', 'PUBMED|8624686', 'PUBMED|2743409']
Headache Disorders;469178;11766940;['Diseases'];1;['PUBMED|17598760']
Tension Headache;36824;471;['Diseases'];1;['PUBMED|17376112']
Febrile Convulsions;11588;11766940;['Diseases'];1;['PUBMED|19874388']
serotonin receptor;37940;471;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|9721941']
Sumatriptan;98376;436;['Organic Chemicals', 'Pharmacologic Substance'];6;['PUBMED|7591736', 'PUBMED|7586999', 'PUBMED|11407649', 'PUBMED|10168035', 'PUBMED|8984084', 'PUBMED|11214537']
Trigeminal Autonomic Cephalalgias;2340644;577;['Diseases'];1;['UMLS2012AA|MRREL']
Sumatriptan;98376;451;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|19259966']
Appendix;4862;411;['Body Part, Organ, or Organ Component'];2;['PUBMED|21842274', 'PUBMED|21365366']
Forearm;18366;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|3709648']
Receptors, Histamine H3;77762;11766870;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|21376262']
Apolipoprotein E;4840;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];2;['PUBMED|11755252', 'PUBMED|19184578']
Blind Vision;584694;455;['Diseases'];1;['PUBMED|1540572']
duloxetine;267104;436;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|20436437']
MIGRAINE, FAMILIAL HEMIPLEGIC, 3;2723368;467;['Diseases'];1;['UMLS2012AA|MRREL']
Amnesia, Transient Global;397884;11766940;['Mental Illnesses'];3;['PUBMED|9328254', 'PUBMED|16344834', 'PUBMED|3403222']
common migraine without aura with intractable migraine and status migrainosus;3686652;575;['Diseases'];1;['UMLS2012AA|MRREL']
candesartan cilexetil;706602;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|21651457']
Disease;14188;471;['Diseases'];1;['PUBMED|11239947']
Acclimatization;1980;530;['Organism Function'];2;['PUBMED|15315525', 'PUBMED|11673331']
Hypertensive disease;22596;455;['Diseases'];1;['PUBMED|18545893']
Aspirin;5340;483;['Organic Chemicals', 'Pharmacologic Substance'];27;['PUBMED|7636454', 'PUBMED|16623655', 'PUBMED|15073771', 'PUBMED|11704650', 'PUBMED|8294191', 'PUBMED|18377382', 'PUBMED|9565016', 'PUBMED|6884416', 'PUBMED|11859906', 'PUBMED|9865809', 'PUBMED|9606899', 'PUBMED|11844897', 'PUBMED|3522483', 'PUBMED|7389761', 'PUBMED|21883198', 'PUBMED|16955294', 'PUBMED|21673005', 'PUBMED|18451718', 'PUBMED|15836564', 'PUBMED|19425262', 'PUBMED|1784264', 'PUBMED|11442551', 'PUBMED|17878396', 'PUBMED|12010380', 'PUBMED|16103551', 'PUBMED|17406776', 'PUBMED|7127458']
Lisuride;26158;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|6874328']
Octreotide;31114;11766884;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|15606570']
Verapamil;46022;483;['Organic Chemicals', 'Pharmacologic Substance'];8;['PUBMED|2205598', 'PUBMED|2708046', 'PUBMED|17361385', 'PUBMED|8026943', 'PUBMED|14655551', 'PUBMED|19125880', 'PUBMED|21258839', 'PUBMED|15546265']
Panic Disorder;32904;11766870;['Mental Illnesses'];1;['PUBMED|1576649']
Endothelium;15910;411;['Tissue'];1;['PUBMED|19384265']
SB 220453;1031818;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|11075836', 'PUBMED|11075837']
Peptic Ulcer;33572;11766940;['Diseases'];1;['PUBMED|1270246']
Memantine;27572;483;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|17901918', 'PUBMED|18194287', 'PUBMED|17267580']
Headache Disorders, Primary;2340512;575;['Diseases'];19;['PUBMED|11843866', 'PUBMED|15745626', 'PUBMED|20017748', 'PUBMED|19810860', 'PUBMED|14984681', 'PUBMED|20670995', 'PUBMED|17564171', 'PUBMED|16362648', 'PUBMED|21510234', 'PUBMED|20352587', 'PUBMED|15784136', 'PUBMED|20679639', 'PUBMED|20425202', 'PUBMED|17115985', 'PUBMED|21271306', 'PUBMED|20425216', 'PUBMED|19501166', 'PUBMED|11167909', 'PUBMED|19109043']
Intractable ophthalmic migraine;2905824;1417;['Diseases'];1;['UMLS2012AA|MRREL']
Tyramine;45106;436;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];1;['PUBMED|4559027']
Sodium Nitroprusside;40926;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|18384419']
ELK3 gene;1095016;530;['Gene or Genome'];1;['PUBMED|7649051']
Opipramol;31384;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|4559028']
